report_reviewVisibility	consumer_countryCode	labels_verification_isVerified	labels_verification_verificationSource	filtered	report	report_reasons_0	report_source	reply	dates_experiencedDate	dates_updatedDate	dates_submittedDate	consumer_displayName	labels_verification_verificationLevel	source	hasUnhandledReports	id	dates_publishedDate	language	location	consumersReviewCountOnSameLocation	rating	labels_verification_hasDachExclusion	labels_verification_reviewSourceName	text	title	report_createdDateTime	consumer_id	reply_message	consumer_imageUrl	consumer_isVerified	consumer_numberOfReviews	reply_updatedDate	consumersReviewCountOnSameDomain	labels_verification_createdDateTime	reply_publishedDate	consumer_hasImage	pending	labels_merged	report_reason	likes	true_sentiment
	BE	False	invitation	False					2024-10-29T00:00:00.000Z			Ja	not-verified	Organic	False	67214e6a395d0de4d2a17acc	2024-10-29T23:06:50.000Z	nl			1	False	Organic	"Ik ben al van begin september bezig om een keyplan op te starten ( wachten
, mailen,app, bellen wachten,…) en ik heb het vandaag opgegeven na een zeer
ongepaste aanpak via hun helpdesk. Ik heb bij keytrade bank niet het gevoel dat ze er een klant bij wilden. Jammer dat er nog geen moeite meer wordt gedaan om naar een klant te luisteren op een fatsoenlijke manier. Ik heb een belegging bij KBC genomen."	Onfatsoenlijke helpdeskmedewerker		67214e39ec28782bbb81655f	"Beste Ja,

Uiteraard vinden we het jammer om dit te lezen. Weet alvast dat we uw feedback als essentieel zien om onze diensten te verbeteren om in de toekomst dit type van evaring te vermijden. 

Met vriendelijke groeten,
Véronique van het Keytrade Bank team"		False	1		1	2024-10-29T23:06:50.000Z	2024-11-05T09:32:28.000Z	False	False			2	Negative
	US	False	invitation	False								Bastien	not-verified	Organic	False	5f9024ec798e6f0aa0aab5f2	2020-10-21T12:09:16.000Z	en			1	False	Organic	Worst customer service I ever had. They are spool slow to reply and ask for the same documents multiple times. It's been two weeks that I have to deal with an issue with them and is still not resolved...	Worst customer service I ever had		5ddc7f9adb342f16da6409b3			False	3		1	2020-10-21T12:09:16.000Z		False	False			4	Negative
	NL	True	invitation	False					2024-12-02T00:00:00.000Z			Leiping Yang	invited		False	677e432ea07c0d671cd4aa49	2025-01-08T11:19:42.000Z	nl			1	False	BusinessGeneratedLink	Ik wou een bankrekening openen maar kreeg het bericht dat de bank mag weigeren zonder opgaaf van redenen. Echt klantvriendelijk!	Ik wou een bankrekening openen maar…		637474c98666d00012c761be			False	2		1	2025-01-08T11:19:42.000Z		False	False			0	Negative
	BE	False	invitation	False					2023-07-25T00:00:00.000Z			Bataille Pierre	not-verified		False	64bfe3ca11623cbf289406e6	2023-07-25T17:01:30.000Z	fr			1	False	Organic	"Reçu nouvelle carte de banque...avec procédure pour en obtenir le code pin. 5 tentative en 3 heure de temps  et toujours pas de code pin par sms (n° de Gsm correct). 3 appel call center : 45 minutes passées au tél et toujours personne qui réponds...
Pour un nouveau compte... PAS TOP DU TOUT !!
Finalement je vais supprimer le compte. 
Attendez vous à çà !!!"	Reçu nouvelle carte de banque...avec…		5ebbad0bc66da3515183d861	"Bonjour Monsieur Bataille,

Nous nous excusons sincèrement pour les problèmes que vous avez rencontrés. Nous travaillons sur des améliorations et vos commentaires nous aident à prioriser ces changements.

Cordialement,
Keytrade Bank"		False	7		1	2023-07-25T17:01:30.000Z	2023-09-22T12:53:52.000Z	False	False			1	Negative
	BE	False	invitation	False					2024-02-20T00:00:00.000Z			Em	not-verified		False	65d4ddcfd1bdce2c7225b6f2	2024-02-20T19:13:51.000Z	fr			1	False	Organic	"Compte créé le 06 janvier. Ce 20 février toujours pas de carte de débit reçue. 
Les versions concernant cette carte de débit ne sont pas les même en fonction de la personne que vous avez au téléphone. "	Compte créé le 06 janvier		65d4ddac967cea001253421f	"Bonjour Em,

Merci pour votre commentaire. Votre carte de débit a été envoyée il y a plusieurs jours. Elle devrait vous être parvenue entre-temps. 

Bien à vous,
Véronique de l'équipe Keytrade Bank
"		False	1		1	2024-02-20T19:13:51.000Z	2024-02-27T11:11:05.000Z	False	False			0	Negative
	BE	False	invitation	False					2024-11-08T00:00:00.000Z			Jan	not-verified		False	672e06dad865e6925e2828e9	2024-11-08T14:40:58.000Z	nl			1	False	Organic	Ben al jaren klant van Keyrtrade Bank en was heel tevreden over de service en kosten tot 2 jaar geleden. Sindsdien is de service alleen maar bergaf gegaan. Bellen is hopeloos en op mails wordt na weken maar amper geantwoord. Er moet dringend aan gewerkt worden anders ga ik bij Keyrtrade weg 	Erbarmelijke service de laatste jaren 		5f341b3c1223451588d4f89a	"Beste Jan,

Uiteraard vinden wij het jammer te lezen dat u niet meer tevreden bent. 
Bedankt voor uw feedback. Het help ons zeker om een aantal geplande verbeteringen voorrang te geven. 

Met vriendelijke groeten,
Veronique van het Keytrade Bank team"		False	7		1	2024-11-08T14:40:58.000Z	2024-11-12T08:25:52.000Z	False	False			1	Negative
	BE	False	invitation	False					2024-09-02T00:00:00.000Z			catherine	not-verified		False	66d57d4a6af8bbfc2b0ecd73	2024-09-02T10:54:34.000Z	fr			1	False	Organic	"Honteux, après 4 appels téléphoniques, plus de 3/4 d'heure à entendre :"" tous nos collaborateurs sont occupés, veuillez rester en ligne...""
Et toujours Personne à qui parler.
De plus faire de la publicité totalement mensongère...
50€ versés sur le compte après Ouverture de celui-ci ...
Mensonge.
Je l'ai ouvert suite à la publicité que Guillaume De Rykiel a faite sur son site et notant le code à introduire...
Tout a été fait dans les règles et 2 mois plus tard...
Rien.
Mail envoyé mais réponse évasive.
A proscrire..."	Honteux		5eb9337fc66da37193822fb3	"Bonjour Catherine,

Nous regrettons profondément d'entendre parler de votre expérience. Un collaborateur vous contacte pour trouver une solution.

Cordialement,
Véronique de l'équipe Keytrade Bank"		False	5		1	2024-09-02T10:54:34.000Z	2024-09-04T07:59:45.000Z	False	False			1	Negative
	BE	False	invitation	False								Bavo Bulté	not-verified		False	61b3cb5b0b7cbbcbfe089634	2021-12-10T21:49:15.000Z	nl			1	False	Organic	"Ik heb proberen een rekening te openen voor mijn minderjarige zoon. Na 2 maanden krijg ik als reactie dat een document, dat ik dadelijk overmaak. Nogmaals 2 maand later krijg ik een weigering omdat ikzelf al klant zou.

Sinds augustus ben ik aan het wachten op een antwoord op mijn klacht.

Onbegrijpelijk hoe deze bank zo is kunnen afglijden."	Lezen de aanvragen niet en reageren niet op klachten		61b3cb50b05cc70013a9de98			False	1		1	2021-12-10T21:49:15.000Z		False	False			2	Negative
	BE	False	invitation	False					2023-03-17T00:00:00.000Z			Jens De Backer	not-verified	Organic	False	650ef0f8fc293a76071a4423	2023-09-23T16:06:48.000Z	nl			1	False	Organic	"-Sorry, uw geld dat door onze technische fout verloren is gegaan, betalen wij niet terug, Keytrade Bank-

BzZzT BzZzt, Mail van Keytrade bank: 
– Technische fout in de app.
Beste, we fucked up. Een technische fout deed zich voor. Betalingen worden mogelijks niet uitgevoerd. Maar geen probleem! Administratieve kosten als gevolg hiervan, betalen wij terug.
- Ok, thx Robin Hood, ik hou het wel in de gaten. Gelukkig gaan er niet veel betalingen via die rekening omdat het van mijn bijberoep is.

Dag 1: niets te zien. 
Dag 2: niets te zien. 
Dag 3? Jep, je hebt gelijk, niets te zien. 
Enkele dagen later: Iets te zien! Say whuuut? Aaahh maar NIET in de Keytrade app. Nee… in Paypal! Daar worden mijn betalingen correct afgerond. - Thx, pall!
Alles is op tijd betaald dus er zullen wel geen “administratieve kosten” zijn zeker? ...Het gaat uit mijn hoofd.

3 maand later en ik controleer al mijn betalingen uit goede gewoonte. Een betaling is dubbel uitgevoerd door dé technische fout. Ik neem contact op met Keytrade bank.
Eerste mail: 2 weken zonder antwoord, typisch, dus ik bel. 1 uur luisteren naar hun beste playlist en… 

KLIK:
- Hallo meneer… 
Ja dat klopt, wij erkennen de technische fout... Ok even kijken… Oeps, het is langer dan 2 maand geleden. Jammerrr, dat betalen wij niet meer terug na 2 maand. Doei!
- Jullie geraken mijn geld kwijt, ik heb daar bewijs van en jullie betalen mij niet terug?
- Jep, zo gaat het bij Keyfraud. See ya!

Ontvang geld, raakt wat kwijt, oeps! Geen probleem! Uncle Keytrade bepaalde een korte periode waarna je niets terugbetaald ookal is het jouw fout. 

Thx Keytrade Bank, je was de ster van dit verhaal."	𝐆𝐞𝐥𝐝 𝐤𝐰𝐢𝐣𝐭 𝐠𝐞𝐫𝐚𝐚𝐤𝐭?		6246cc7ec763a90013b25484	"Beste Jens De Backer,

We vinden het jammer om te horen van uw ontevredenheid. We waarderen uw feedback en verzekeren u dat we stappen ondernemen om de situatie te verhelpen.

Met vriendelijke groeten,
Keytrade Bank"		True	3		1	2023-09-23T16:06:48.000Z	2023-10-31T09:16:10.000Z	False	False			0	Negative
	DO	False	invitation	False					2023-08-21T00:00:00.000Z			Koen Vandeput	not-verified	Organic	False	64e3b97e43e896a130d67221	2023-08-21T21:22:38.000Z	nl			1	False	Organic	Vroeger nooit problemen. Sinds enkele maanden al in verschillende winkels gestaan dat betalingen niet lukken of kaarten om onbekende redenen geblokkeerd raken. Bellen naar klantendienst is ook al een ramp. Men is niet onbeleefd maar een oplossing krijg je niet. Momenteel in het buitenland met geblokkeerde visa om duistere redenen. Allee men heeft het zogezegd gedeblokkeerd maar vooraleer ze terug werkt moet ik een afhaling doen in België. Daar ben ik veel mee in de Dominicaanse republiek. Maw ik ga veranderen van bank en ik raad niemand deze bank nog aan. Wat een verschil met vroeger.	Was vroeger ok. Nu alleen maar problemen met betaalkaarten.		64e3b7b8175550001234a555	"Beste heer Vandeput,

Bedankt voor uw feedback. Weet dat we deze feedback als essentieel zien om onze diensten te verbeteren om in de toekomst dit type van problemen te vermijden. Onze excuses voor het ongemak.

Met vriendelijke groeten,
Keytrade Bank"	https://user-images.trustpilot.com/64e3b7b8175550001234a555/73x73.png	False	1		1	2023-08-21T21:22:38.000Z	2023-10-25T12:35:08.000Z	True	False			5	Negative
	BE	False	invitation	False					2025-06-09T00:00:00.000Z			Andrei Chiță	not-verified	Organic	False	6846cb79a9aa00c5578e5175	2025-06-09T13:54:33.000Z	nl			1	False	Organic	Maanden geleden 2 maal een rekening willen openen. Hiervoor had ik allerlei persoonlijke gegevens moeten invullen. De dag van vandaag nog niks ontvangen, geen email of bankkaart, niks. Wat is dit nu voor een bank. Wegblijven. Gelukkig bestaan er nog fatsoenlijke banken. 	Maanden geleden 2 maal een rekening…		5edcb3ef38d5466d5ef14b53	"Beste,

We betreuren wat u blijkbaar hebt ervaren. 
Aarzel niet om het ons meer informatie te geven zodat we aan een oplossing kunnen werken.

Met vriendelijke groeten,
Veronique van het Keytrade Bank team"		False	14		1	2025-06-09T13:54:33.000Z	2025-06-11T08:10:34.000Z	False	False			0	Negative
	BE	False	invitation	False								Michaél Wilmès	not-verified		False	5f89b29c798e6f0bcc47459a	2020-10-16T14:47:56.000Z	en			1	False	Organic	If you want to have a bank with bad and slow service, you found it.	extremely slow service		5f89b291a251c7001a49de64			False	1		1	2020-10-16T14:47:56.000Z		False	False			1	Negative
	BE	False	invitation	False					2022-12-14T23:00:00.000Z			Wolfgang Brouwers	not-verified	Organic	False	639af265d075435bd8dca5a8	2022-12-15T12:09:41.000Z	nl			1	False	Organic	De service is compleet waardeloos. Ze antwoorden gewoon niet op E-mails. Als je belt dan moet je 30 tot 45 minuten wachten om iemand aan de lijn te krijgen en als je dan iemand aan de lijn krijgt dan zegt die niet bevoegd te zijn om u te helpen.	De service is compleet waardeloos		5e1982c1ddcefa458b55216b			False	4		1	2022-12-15T12:09:41.000Z		False	False			0	Negative
	BE	False	invitation	False					2024-07-20T00:00:00.000Z	2024-08-03T13:22:25.000Z		Jérôme	not-verified		False	66aba72fc70f220e0d54bc5b	2024-08-01T17:18:07.000Z	fr			1	False	Organic	Inscription réalisée sur le site de Keytrade il y a plus de deux semaines, avec envoi par email de la copie de carte identité à opening at keytradebank.com en précisant bien le n° du keypack. Malgré un rappel, toujours pas de réponse hormis un accusé de réception automatique de leur part. A la lecture des avis sur Trustpilot, je pense que ça vaut mieux.	Inscription en ligne sans suite		5a9d42564de5666d34e1c6f4	"Bonjour Jérôme,

Nous sommes désolés que vous ayez cette expérience. Nous aimerions en savoir plus sur votre inscription. Nous apprécions votre patience et traitons votre demande le plus rapidement possible.

Bien à vous,
Véronique de l'équipe Keytrade Bank"		False	5		1	2024-08-01T17:18:07.000Z	2024-08-02T15:18:29.000Z	False	False			0	Negative
	BE	False	invitation	False								AnoD1	not-verified	Organic	False	61123125f9f48709d4cd0e81	2021-08-10T07:56:21.000Z	fr			1	False	Organic	Un mois que je n'ai plus d'accès à mes comptes banquaire. Service client d'une nulité sans nom, une semaine d'attente pour une réponse à coté de la plaque, une autre pour autre réponse tout aussi médiocre ... Voila un mois que cela dure ... Un mois ... C'est trop long pour une banque ...	Un mois que je n'ai plus d'accès à mes…		5506a6a70000ff0001b1afcb			False	16		1	2021-08-10T07:56:21.000Z		False	False			1	Negative
	BE	False	invitation	False					2024-09-12T00:00:00.000Z			Kim	not-verified		False	66e3009f9b9e313420db38ef	2024-09-12T16:54:23.000Z	nl			1	False	Organic	"Mijn dochter kan na bijna 1 jaar nog steeds niet op haar eigen app. Ik loop er niet meer achter, en wij zelf zullen zeker niet overstappen naar Keytrade Bank.
Daarnaast worden e-mails zeer traag beantwoord, dus moet je er al zeker niet zijn voor dringende zaken!"	Geen service		6638cd15ee0a9500139f7b0d	"Beste Kim,

We vinden het jammer om te horen van uw ontevredenheid. We streven constant naar verbetering van onze dienstverlening en we zullen dus uw feedback zeker gebruiken.

Met vriendelijke groeten,
Veronique van het Keytrade Bank team"		False	3		2	2024-09-12T16:54:23.000Z	2024-09-25T14:21:14.000Z	False	False			0	Negative
	US	False	invitation	False								Bastien	not-verified		False	5f9024ec798e6f0aa0aab5f2	2020-10-21T12:09:16.000Z	en			1	False	Organic	Worst customer service I ever had. They are spool slow to reply and ask for the same documents multiple times. It's been two weeks that I have to deal with an issue with them and is still not resolved...	Worst customer service I ever had		5ddc7f9adb342f16da6409b3			False	2		1	2020-10-21T12:09:16.000Z		False	False			4	Negative
	BE	False	invitation	False					2024-09-13T00:00:00.000Z			Hans Verhoeven	not-verified	Organic	False	66e447bad39417306c0da6c8	2024-09-13T16:10:02.000Z	nl			1	False	Organic	"App stopte ineens met werken.
Met hulp van helpdesk een uur geprobeerd om het op te lossen, uiteindelijk via brief een code aangevraagd.
Nieuwe code kan alleen gebruikt worden na telefoon naar de helpdesk, maar daar ben ik na een halve dag bellen niet binnengeraakt.
Ondertussen al een week zonder app en al uren aan de telefoon gehangen zonder antwoord."	App stopte ineens met werken, helpdesk onbereikbaar.		66e447a430ccea8d7a53afa0	"Beste heer Verhoeven,

We betreuren wat u blijkbaar hebt ervaren. 
Wij waarderen uw geduld omtrent het activeren van de nieuwe code.

Met vriendelijke groeten,
Veronique van het Keytrade Bank team"	https://user-images.trustpilot.com/66e447a430ccea8d7a53afa0/73x73.png	True	1		1	2024-09-13T16:10:02.000Z	2024-09-20T15:52:03.000Z	True	False			0	Negative
	BE	False	invitation	False					2023-07-24T00:00:00.000Z			Jacouille Daronne	not-verified		False	64be502dfe6916561d64e061	2023-07-24T12:19:25.000Z	fr			1	False	Organic	Continuellement des documents à remplir, des mails, des copies de c.i., des démarches en tous genres pour un simple accès à mon compte. Impossible de les joindre au téléphone. Impossible !	Lamentable		64be502365646500128db3b1	"Bonjour,

Nous sommes désolés d'entendre parler de votre insatisfaction. Nous apprécions votre feedback et vous assurons que nous prenons des mesures pour rectifier la situation.

Si à l'avenir, vous souhaitez récupérer l'accès à votre compte, il y a une alternative : vous pouvez utiliser Itsme pour récupérer votre SoftKey. 
https://www.keytradebank.be/fr/softkey-recovery

Cordialement,
Keytrade Bank"	https://user-images.trustpilot.com/64be502365646500128db3b1/73x73.png	False	2		1	2023-07-24T12:19:25.000Z	2023-10-03T09:27:25.000Z	True	False			1	Negative
	BE	False	invitation	False					2023-07-14T00:00:00.000Z			Lucas B	not-verified		False	64b177ae23c0cc76b9f297f7	2023-07-14T18:28:30.000Z	fr			1	False	Organic	Très nombreux problèmes, impossible de payer avec un qr code et impossible d'ajouter ma carte sur payconiq. Certains payements sont parfois refusés alors que le solde est suffisant, c'est plutôt ennuyeux pour une banque.	Que des problèmes		64b1772ec7321b00111bd684	"Bonjour Lucas B,

Nous sommes vraiment désolés de lire votre expérience. Votre feedback est essentiel pour améliorer nos services. Nous travaillons dur pour résoudre ces problèmes.

Bien à vous,
Keytrade Bank"		False	1		1	2023-07-14T18:28:30.000Z	2023-10-03T09:51:05.000Z	False	False			1	Negative
	BE	False	invitation	False					2024-12-09T00:00:00.000Z	2024-12-11T16:54:34.000Z		M. Beaujean	not-verified		False	67570ee012da59e44cd3fbaf	2024-12-09T17:38:08.000Z	en			1	False	Organic	"Terrible support. People sound like students on the phone, they don't listen to what you say, speak barely Dutch. Long waiting times before you get to speak to someone... very very very lousy service. This is not an occasional thing... it's really ALWAYS like that. And they always respond on trustpilot ""We're working diligently to enhance our services and decrease the waiting times based on feedback like yours""... but it never gets resolved: look at all the terrible reviews! It's been going on for ages!"	Terrible support and extremely long waiting times		5fef8e86fdafce0019a882f2	"Dear Mr Laevers,

We're sorry for falling short of your expectations. We're working diligently to enhance our services and decrease the waiting times based on feedback like yours.

Best regards,
Veronique, Keytrade Bank team"		False	15		1	2024-12-09T17:38:08.000Z	2024-12-11T15:07:27.000Z	False	False			1	Negative
	TR	False	invitation	False								igor pepin	not-verified		False	62d989608000af4a8846fddf	2022-07-21T19:14:08.000Z	en			1	False	Organic	I confirm, very bad service.  An internet bank that sends you PDFs, no follow-up the person who answers your email is different each time and does not provide any follow-up to your requests.  After more than 2 years of explaining to ask for a better credit card and stipulating that the account is only in my name, it blocks everything, despite the fact that my wife is not a co-holder and has never received  a soft or hard key .... but each speaker asks again to explain everything.  each but is read by a person so it is the snake that kills its tail.  the only positive point with this bank is that we are happy to leave it and even then... you have to follow up to get confirmation.	Very bad it is not possible		62d98954057288001272709f			False	1		1	2022-07-21T19:14:08.000Z		False	False			0	Negative
	CH	False	invitation	False					2024-01-31T00:00:00.000Z			Steve Lamarra	not-verified	Organic	False	65b9f8f389478a5ca2901fcd	2024-01-31T09:38:28.000Z	en			1	False	Organic	"I relocated from Belgium and was forced to close my account despite providing all the requested documentation. This was done with no prior warning, and 7 months after i submitted all identification documents. impossible to speak to someone in charge of the file and Keytrade refused to provide any explanation/detail why. 
Awful service - stay well away from this bank, there are plenty of better options"	No communication or transparency		65b9f8ea8442ee00128a4314		https://user-images.trustpilot.com/65b9f8ea8442ee00128a4314/73x73.png	False	1		1	2024-01-31T09:38:28.000Z		True	False			0	Negative
	BE	False	invitation	False								moussa bailo Sow	not-verified		False	5fda32b4755dc10b4824ef75	2020-12-16T16:15:48.000Z	fr			1	False	Organic	Demande ouverture de compte début mois de septembre documents signés et envoyer aujourd'hui nous sommes le 16/ décembre toujours pas de nouvelles rien rien le plus absurde je reçu un email me disant que les documents est conforme.. Fiez fiez encore..vous méritez même pas une étoile.	Demande ouverture de compte début mois…		5fda325440335e001bcc8322			False	1		1	2020-12-16T16:15:48.000Z		False	False			0	Negative
	NL	False	invitation	False								Cj	not-verified		False	6135ced5cc0087e8ef6f3bc3	2021-09-06T08:18:29.000Z	nl			1	False	Organic	Zeer lang klant, maar nu komt er een vraag wie de begunstigde is en dan nog een kopie van de pas van de tweede begunstigde en sluiten ze inmiddels de zakelijke rekening ??? nog nooit meegemaakt	Zeer lang klant		6135cec3b35f31001241c569			False	3		1	2021-09-06T08:18:29.000Z		False	False			2	Negative
	BE	False	invitation	False					2023-06-01T00:00:00.000Z			Mme Calay	not-verified	Organic	False	6479ea79fc50b64d063eaeb7	2023-06-02T15:11:21.000Z	fr			1	False	Organic	"Tant que vous faites vous-mêmes les transactions, tout fonctionne - hormis la mise à jour du compte courant (touours en différé). Dès que vous avez besoin d'un CONTACT, soit par mail, soit par téléphone, ça devient TRES PROBLEMATIQUE, jour après jour. Jamais de réponse au tél malgré maints appels et de fort longues attentes qui vident le crédit d'appel de mon téléphone. Le centre d'appel est devenu injoignable alors qu’il y a quelque temps, vous obteniez une réponse dans les 5 min max et même le samedi. 
Mes finances sont-elles encore en sécurité dans cette banque, dans ces conditions ???"	Service à la clientèle nul		5eeca442bdb0f4013e3a40e4			False	11		1	2023-06-02T15:11:21.000Z		False	False			1	Negative
	BE	False	invitation	False								Wim DIERICK	not-verified	Organic	False	603a6d67f85d7509d8e6429f	2021-02-27T16:03:51.000Z	nl			1	False	Organic	Geen aanrader, support dikke nul!	Rekening werd in het Frans geopend ipv Nederlands, herhaaldelijk voor gebeld en gemaild, niemand kan of wil dat aanpassen.		603a6d4233bbbc0019701d7d			False	12		1	2021-02-27T16:03:51.000Z		False	False			0	Negative
	BE	False	invitation	False					2024-05-23T00:00:00.000Z			Harouna Sangare	not-verified	Organic	False	664f6f93b27c4829bcd288ac	2024-05-23T18:32:19.000Z	nl			1	False	Organic	"



Onlangs heb ik online een rekening bij uw bank geopend. Na ontvangst van een bevestigingsmail ging ik ervan uit dat alles in orde was. Er werd aangegeven dat ik een brief zou ontvangen met de inloggegevens en een QR-code. Na drie weken wachten was er echter nog steeds niets in mijn brievenbus aangekomen.

Hierop heb ik contact opgenomen met uw klantenservice. Zij boden een oplossing aan en stuurden een nieuwe brief. Deze brief arriveerde na een lange week eindelijk, maar tot mijn grote teleurstelling bevatte deze geen herstelcode, waardoor ik niet kon inloggen in de app.

Ik ben zeer ontevreden over deze gang van zaken. Het proces heeft veel te lang geduurd en de communicatie was gebrekkig. Daarnaast is het feit dat de tweede brief opnieuw onvolledig was, zeer frustrerend. Deze situatie heeft mij onnodig veel tijd en moeite gekost en heeft mijn vertrouwen in uw dienstverlening geschaad.

Ik verzoek u dringend om deze kwestie zo spoedig mogelijk op te lossen. Graag ontvang ik per direct de benodigde herstelcode zodat ik eindelijk toegang kan krijgen tot mijn account. Tevens verwacht ik een verklaring en een passende compensatie voor de geleden ongemakken.

Ik zie uw reactie met interesse tegemoet.



"	Betreft: trage en onvolledige levering van inloggegevens		66274917273e0e0012f63e94	"Beste,

Bedankt voor uw feedback. Weet dat we deze feedback als essentieel zien om onze diensten te verbeteren om in de toekomst dit type van problemen te vermijden. 
De toegang tot uw rekening is actief sinds 24 mei. 
Onze excuses voor het ongemak.

Met vriendelijke groeten,
Veronique van het Keytrade Bank team"		False	1		1	2024-05-23T18:32:19.000Z	2024-06-14T12:10:10.000Z	False	False			0	Negative
	BE	False	invitation	False								Ingrid Steppé	not-verified	Organic	False	6113a65ef9f4870abc33ae79	2021-08-11T10:28:46.000Z	nl			1	False	Organic	"Ik wou overstappen van bank voor zowel investing en zowel voor mezelf, mijn man als kinderen. 

Als je als nieuw klant een aanvraag doet voor de (gratis) visakaart mag je eerst 2 weken wachten voor je een antwoord krijgt.  Vervolgens krijg je 1 zinnetje uitleg:  'je aanvraag werd geweigerd'.  Geen uitleg.  

Via de klantendienst vraag je de voorwaarden aan.  Ik denk dat ik aan al deze voorwaarden voldoe.  Helaas wou men me niet vertellen waarom mijn dossier niet goedgekeurd werd.

Niet klantgericht,  lang wachten, ... teleurstellend."	Rotslechte klantendienst en gratis visakaart is helaas een fabeltje		5f2b3bbe5e6fb01299fa1298		https://user-images.trustpilot.com/5f2b3bbe5e6fb01299fa1298/73x73.png	False	2		1	2021-08-11T10:28:46.000Z		True	False			0	Negative
	BE	False	invitation	False								Richard Van		Organic	False	5e187640c845450914b52c2c	2020-01-10T13:04:00.000Z	fr			1	False	Organic	"J'ai ouvert un compte commun chez Keytrade en novembre 2018 et pensais sincèrement qu'il s'agissait d'une bonne idée. 

Problème, je n'ai jamais su utiliser mon application car le code QR envoyé par Keytrade (après un délai assez long de 15 jours) ne fonctionnait pas. 

Lorsque j'ai demandé un nouveau code QR, on me l'a envoyé près d'un mois après ma demande. 

J'étais assez heureux de voir qu'il fonctionnait mais j'ai vite déchanté dans la mesure où je devais obtenir un code de récupération auprès du service client de Keytrade. 

Après plusieurs appels et plusieurs essais infructueux, le service client m'a dit qu'il n'avait aucune solution à part m'envoyer une nouvelle fois un code QR. 

Bref, on tourne en rond et on avance pas. Le service client ne donne que des réponses stéréotypés à croire que le personnel se contente de lire une feuille avec les étapes à suivre sans réfléchir et sans prendre les choses en main. 

J'ai décidé de clôturer mon compte après une tel service désastreux. J'ai envoyé une demande d'ouverture de compte auprès d'ING et j'ai disposé d'un compte commun avec accès à l'application dans l'heure.

Je conseille donc aux gens qui n'ont pas de temps à perdre de passer directement pas une banque connue. 

Bonne journée à tous."	Service clientèle désastreux		5e18746efa8e7b4c97d315e6			False	1		1	2020-01-10T13:04:00.000Z		False	False			0	Negative
	NL	False	invitation	False								JochenV		Organic	False	5e90303c086b6409bc816388	2020-04-10T08:37:16.000Z	en			1	False	Organic	They don't even deserve one star.. most amateuristic service I have ever encountered, we're three months since I tried to open an account and they do not even care to respond to emails or phone calls, too little too late	They don't even deserve one star.		5e90302a708bf87e9df07a34			False	1		1	2020-04-10T08:37:16.000Z		False	False			3	Negative
	BE	False	invitation	False								Julie			False	5e691e6a3c93ae0624cb2820	2020-03-11T17:22:50.000Z	fr			1	False	Organic	Dossier déposé le 14 janvier. J'ai dû appeler toutes les semaines pour savoir ce qu'il en était de mon dossier. Aucun respect pour les clients. M'assure de me donner un retour dans la journée. Ne rappelle jamais. Pour finalement le 10 mars après 3 appels d'affilé, ils finissent par m'envoyer un mail pour ne pas m'autoriser à ouvrir un compte chez eux sans aucune explication. Tellement de mensonges ce sont entremêlés ces dernières semaines. C'est dommage	Mensonges à répétition		5e05f8c1b14ccfa9b1f6590b			False	3		1	2020-03-11T17:22:50.000Z		False	False			1	Negative
	BE	False	invitation	False					2024-09-12T00:00:00.000Z			Stephane	not-verified	Organic	False	66e2aed17e7a11fe3081450e	2024-09-12T11:05:21.000Z	nl			1	False	Organic	"Geduld , geduld vragen ze want al de medewerkers zijn in gesprek. Na 3 pogingen en in totaal 70 min gewacht heb ik er de brui aan gegeven en mail gestuurd. Wat je dan wel onmiddellijk krijgt is een een bericht dat ze ze onderbezet zijn owv. ziekte. . Ik kan intussen nog altijd niet inloggen ....
Shame on Keytrade bank ! "	Geduld 		5ce93adffe16c22e388dddda	"Beste Stephane,

Uiteraard vinden we het jammer om dit te lezen. Onze excuses voor wat u ervaart. Wij waarderen uw geduld en doen er alles aan om uw mail over het inloggen zo snel mogelijk te behandelen.

Met vriendelijke groeten,
Veronique van het Keytrade Bank team"		False	3		1	2024-09-12T11:05:21.000Z	2024-09-20T15:24:06.000Z	False	False			1	Negative
	BE	False	invitation	False					2025-06-10T00:00:00.000Z			Regis Martinage	not-verified	Organic	False	684898898ffadd3d159a5c78	2025-06-10T22:41:45.000Z	fr			1	False	Organic	"Impossible de se connecter à cet banque ce qui fait qu'il m'est impossible de vérifier nos comptes ni faire éventuellement des modifications
Magnifique en 2025 !"	Impossible de se connecter à cet banque…		65e6f02625795100127ec915	"Bonjour Monsieur Martinage,

Nous sommes désolés de lire votre expérience. 

Si votre méthode de connexion ne fonctionne plus, voici quelques possibilités:
Si vous utilisez la HardKey (type Digipass) et disposez d'une autre méthode d'authentification, telle la SoftKey, vous pouvez l'utiliser pour vous connecter à notre site. Dans le menu 'Préférences', vous pouvez désactiver votre ancienne HardKey et en commander une nouvelle.

Si vous utilisez la SoftKey et l'avez perdue, vous pouvez en activer une nouvelle avec Itsme via: https://www.keytradebank.be/fr/softkey-recovery

Cordialement,
Véronique de l'équipe Keytrade Bank"	https://user-images.trustpilot.com/65e6f02625795100127ec915/73x73.png	False	2		1	2025-06-10T22:41:45.000Z	2025-06-11T07:46:02.000Z	True	False			0	Negative
